10;0
20;0
30;0
40;0
50;0
60;0
70;0
80;0
90;0
100;0
110;0
120;0
130;0
140;0
150;0
160;0
170;0
180;0
190;0
200;0
210;0
220;0
230;0
240;0
250;0
260;0
270;0
280;0
290;0
300;0
310;0
320;0
330;0
340;0
350;0
360;0
370;0
380;0
390;0
400;0
410;0
420;0
430;0
440;0
450;1
460;1
470;1
480;75.471762
490;53.252007
500;48.905108
510;64.211916
520;64.05547
530;42.565446
540;45.855436
550;35.971326
560;56.017325
570;69.25322
580;45.164117
590;54.640054
600;59.37546
610;41.537225
620;19.034378
630;26.715035
640;48.44594
650;42.013306
660;31.194966
670;18.013245
680;29.519912
690;33.050129
700;37.400732
710;32.95951
720;36.406312
730;34.343123
740;34.03623
750;27.711817
760;26.672027
770;29.80379
780;51.676282
790;57.291034
800;69.72869
810;76.261895
820;65.332602
830;55.320468
840;59.559646
850;52.576034
860;41.788291
870;31.678636
880;22.706459
890;17.758485
900;21.064185
910;26.054346
920;24.092942
930;20.491073
940;19.200112
950;13.020444
960;12.36778
970;11.384087
980;8.43197
990;5.916126
1000;3.648894
1010;2.016879
1020;0.645454
1030;0
1040;0
1050;0
1060;0
1070;0
1080;0
1090;0
1100;0
1110;0
1120;0
1130;0
1140;0
1150;0
1160;0
1170;0
1180;0
1190;0
1200;0
1210;0
1220;0
1230;0
1240;0
1250;0
1260;0
1270;0
1280;0
1290;0
1300;0
1310;0
1320;0
1330;0
1340;0
1350;0
1360;0
1370;0
1380;0
1390;0
1400;0
1410;0
1420;0
1430;0
1440;0
1450;0
1460;0
1470;0
1480;0
1490;0
1500;0
1510;0
1520;0
1530;0
1540;0
1550;0
1560;0
1570;0
1580;0
1590;0
1600;0
1610;0
1620;0
1630;0
1640;0
1650;0
1660;0
1670;0
1680;0
1690;0
1700;0
1710;0
1720;0
1730;0
1740;0
1750;0
1760;0
1770;0
1780;0
1790;0
1800;0
1810;0
1820;0
1830;0
1840;0
1850;0
1860;0
1870;0
1880;0
1890;1
1900;1
1910;1
1920;9.047259
1930;8.796058
1940;6.85313
1950;8.15464
1960;10.841179
1970;9.46452
1980;7.792634
1990;8.130777
2000;9.923046
2010;10.436079
2020;11.389135
2030;12.739459
2040;15.293567
2050;16.921585
2060;13.7247
2070;10.697376
2080;12.957935
2090;12.343444
2100;8.088751
2110;8.323859
2120;10.700385
2130;8.62222
2140;8.168593
2150;7.904042
2160;7.481201
2170;7.240588
2180;8.010717
2190;8.276468
2200;9.857727
2210;13.544043
2220;12.65014
2230;11.774276
2240;8.346468
2250;7.512125
2260;5.255633
2270;5.716715
2280;6.020844
2290;7.277328
2300;7.746036
2310;8.853063
2320;12.184321
2330;9.987971
2340;8.586681
2350;13.41326
2360;8.992298
2370;4.528643
2380;7.018241
2390;5.942827
2400;9.375596
2410;15.503905
2420;6.790516
2430;6.083301
2440;2.963182
2450;2.516949
2460;1.026443
2470;0.444661
2480;0
2490;1
2500;0
2510;0
