Time,room_radiator_window_withoutpe.room_temperature
8880,19.3795
8881,19.3781
8881,19.3781
8882,19.3766
8882,19.3766
8883,19.3751
8883,19.3751
8884,19.3736
8884,19.3736
8885,19.3721
8885,19.3721
8886,19.3706
8886,19.3706
8887,19.3691
8887,19.3691
8888,19.3676
8888,19.3676
8889,19.3661
8889,19.3661
8890,19.3646
8890,19.3646
8891,19.3632
8891,19.3632
8892,19.3617
8892,19.3617
8893,19.3602
8893,19.3602
8894,19.3588
8894,19.3588
8895,19.3573
8895,19.3573
8896,19.3558
8896,19.3558
8897,19.3544
8897,19.3544
8898,19.3529
8898,19.3529
8899,19.3514
8899,19.3514
8900,19.35
8900,19.35
8901,19.3484
8901,19.3484
8902,19.3469
8902,19.3469
8903,19.3454
8903,19.3454
8904,19.3439
8904,19.3439
8905,19.3424
8905,19.3424
8906,19.3409
8906,19.3409
8907,19.3394
8907,19.3394
8908,19.338
8908,19.338
8909,19.3365
8909,19.3365
8910,19.3349
8910,19.3349
8911,19.3333
8911,19.3333
8912,19.3316
8912,19.3316
8913,19.33
8913,19.33
8914,19.3284
8914,19.3284
8915,19.3268
8915,19.3268
8916,19.3252
8916,19.3252
8917,19.3235
8917,19.3235
8918,19.3219
8918,19.3219
8919,19.3203
8919,19.3203
8920,19.3187
8920,19.3187
8921,19.317
8921,19.317
8922,19.3154
8922,19.3154
8923,19.3137
8923,19.3137
8924,19.3121
8924,19.3121
8925,19.3104
8925,19.3104
8926,19.3088
8926,19.3088
8927,19.3071
8927,19.3071
8928,19.3055
8928,19.3055
8929,19.3038
8929,19.3038
8930,19.3022
8930,19.3022
8931,19.3006
8931,19.3006
8932,19.299
8932,19.299
8933,19.2974
8933,19.2974
8934,19.2957
8934,19.2957
8935,19.2941
8935,19.2941
8936,19.2925
8936,19.2925
8937,19.2909
8937,19.2909
8938,19.2893
8938,19.2893
8939,19.2877
8939,19.2877
8940,19.2861
8940,19.2861
8941,19.2845
8941,19.2845
8942,19.2829
8942,19.2829
8943,19.2813
8943,19.2813
8944,19.2797
8944,19.2797
8945,19.2782
8945,19.2782
8946,19.2766
8946,19.2766
8947,19.2751
8947,19.2751
8948,19.2736
8948,19.2736
8949,19.2721
8949,19.2721
8950,19.2707
8950,19.2707
8951,19.2693
8951,19.2693
8952,19.2679
8952,19.2679
8953,19.2666
8953,19.2666
8954,19.2653
8954,19.2653
8955,19.264
8955,19.264
8956,19.2627
8956,19.2627
8957,19.2614
8957,19.2614
8958,19.2601
8958,19.2601
8959,19.2589
8959,19.2589
8960,19.2576
8960,19.2576
8961,19.2564
8961,19.2564
8962,19.2552
8962,19.2552
8963,19.254
8963,19.254
8964,19.2528
8964,19.2528
8965,19.2517
8965,19.2517
8966,19.2505
8966,19.2505
8967,19.2494
8967,19.2494
8968,19.2483
8968,19.2483
8969,19.2472
8969,19.2472
8970,19.2462
8970,19.2462
8971,19.2451
8971,19.2451
8972,19.2441
8972,19.2441
8973,19.2431
8973,19.2431
8974,19.2421
8974,19.2421
8975,19.2412
8975,19.2412
8976,19.2402
8976,19.2402
8977,19.2393
8977,19.2393
8978,19.2384
8978,19.2384
8979,19.2375
8979,19.2375
8980,19.2366
8980,19.2366
8981,19.2357
8981,19.2357
8982,19.2349
8982,19.2349
8983,19.2341
8983,19.2341
8984,19.2333
8984,19.2333
8985,19.2325
8985,19.2325
8986,19.2317
8986,19.2317
8987,19.231
8987,19.231
8988,19.2302
8988,19.2302
8989,19.2295
8989,19.2295
8990,19.2289
8990,19.2289
8991,19.2282
8991,19.2282
8992,19.2276
8992,19.2276
8993,19.227
8993,19.227
8994,19.2264
8994,19.2264
8995,19.2258
8995,19.2258
8996,19.2252
8996,19.2252
8997,19.2247
8997,19.2247
8998,19.2242
8998,19.2242
8999,19.2237
8999,19.2237
9000,19.2232
9000,19.2232
9001,19.2228
9001,19.2228
9002,19.2224
9002,19.2224
9003,19.222
9003,19.222
9004,19.2216
9004,19.2216
9005,19.2213
9005,19.2213
9006,19.2209
9006,19.2209
9007,19.2206
9007,19.2206
9008,19.2203
9008,19.2203
9009,19.22
9009,19.22
9010,19.2196
9010,19.2196
9011,19.2193
9011,19.2193
9012,19.219
9012,19.219
9013,19.2187
9013,19.2187
9014,19.2184
9014,19.2184
9015,19.2181
9015,19.2181
9016,19.2179
9016,19.2179
9017,19.2177
9017,19.2177
9018,19.2175
9018,19.2175
9019,19.2172
9019,19.2172
9020,19.217
9020,19.217
9021,19.2169
9021,19.2169
9022,19.2167
9022,19.2167
9023,19.2165
9023,19.2165
9024,19.2164
9024,19.2164
9025,19.2163
9025,19.2163
9026,19.2162
9026,19.2162
9027,19.2161
9027,19.2161
9028,19.216
9028,19.216
9029,19.216
9029,19.216
9030,19.2159
9030,19.2159
9031,19.2159
9031,19.2159
9032,19.2159
9032,19.2159
9033,19.2159
9033,19.2159
9034,19.2159
9034,19.2159
9035,19.2159
9035,19.2159
9036,19.2159
9036,19.2159
9037,19.216
9037,19.216
9038,19.2161
9038,19.2161
9039,19.2161
9039,19.2161
9040,19.2162
9040,19.2162
9041,19.2163
9041,19.2163
9042,19.2164
9042,19.2164
9043,19.2165
9043,19.2165
9044,19.2166
9044,19.2166
9045,19.2168
9045,19.2168
9046,19.2169
9046,19.2169
9047,19.2171
9047,19.2171
9048,19.2173
9048,19.2173
9049,19.2174
9049,19.2174
9050,19.2176
9050,19.2176
9051,19.2178
9051,19.2178
9052,19.218
9052,19.218
9053,19.2182
9053,19.2182
9054,19.2184
9054,19.2184
9055,19.2187
9055,19.2187
9056,19.219
9056,19.219
9057,19.2192
9057,19.2192
9058,19.2195
9058,19.2195
9059,19.2198
9059,19.2198
9060,19.22
9060,19.22
9061,19.2203
9061,19.2203
9062,19.2206
9062,19.2206
9063,19.2209
9063,19.2209
9064,19.2212
9064,19.2212
9065,19.2216
9065,19.2216
9066,19.222
9066,19.222
9067,19.2223
9067,19.2223
9068,19.2227
9068,19.2227
9069,19.2231
9069,19.2231
9070,19.2235
9070,19.2235
9071,19.2239
9071,19.2239
9072,19.2244
9072,19.2244
9073,19.2248
9073,19.2248
9074,19.2253
9074,19.2253
9075,19.2258
9075,19.2258
9076,19.2263
9076,19.2263
9077,19.2268
9077,19.2268
9078,19.2273
9078,19.2273
9079,19.2278
9079,19.2278
9080,19.2284
9080,19.2284
9081,19.2289
9081,19.2289
9082,19.2295
9082,19.2295
9083,19.2301
9083,19.2301
9084,19.2307
9084,19.2307
9085,19.2313
9085,19.2313
9086,19.232
9086,19.232
9087,19.2326
9087,19.2326
9088,19.2332
9088,19.2332
9089,19.2339
9089,19.2339
9090,19.2346
9090,19.2346
9091,19.2352
9091,19.2352
9092,19.2359
9092,19.2359
9093,19.2366
9093,19.2366
9094,19.2374
9094,19.2374
9095,19.2381
9095,19.2381
9096,19.2389
9096,19.2389
9097,19.2396
9097,19.2396
9098,19.2404
9098,19.2404
9099,19.2412
9099,19.2412
9100,19.242
9100,19.242
9101,19.2428
9101,19.2428
9102,19.2437
9102,19.2437
9103,19.2445
9103,19.2445
9104,19.2454
9104,19.2454
9105,19.2462
9105,19.2462
9106,19.2471
9106,19.2471
9107,19.2481
9107,19.2481
9108,19.249
9108,19.249
9109,19.2499
9109,19.2499
9110,19.2509
9110,19.2509
9111,19.2519
9111,19.2519
9112,19.2529
9112,19.2529
9113,19.2539
9113,19.2539
9114,19.2549
9114,19.2549
9115,19.256
9115,19.256
9116,19.257
9116,19.257
9117,19.2581
9117,19.2581
9118,19.2592
9118,19.2592
9119,19.2603
9119,19.2603
9120,19.2614
9120,19.2614
9121,19.2625
9121,19.2625
9122,19.2637
9122,19.2637
9123,19.2649
9123,19.2649
9124,19.266
9124,19.266
9125,19.2672
9125,19.2672
9126,19.2684
9126,19.2684
9127,19.2697
9127,19.2697
9128,19.2709
9128,19.2709
9129,19.2722
9129,19.2722
9130,19.2735
9130,19.2735
9131,19.2748
9131,19.2748
9132,19.2761
9132,19.2761
9133,19.2774
9133,19.2774
9134,19.2788
9134,19.2788
9135,19.2801
9135,19.2801
9136,19.2815
9136,19.2815
9137,19.2829
9137,19.2829
9138,19.2843
9138,19.2843
9139,19.2858
9139,19.2858
9140,19.2872
9140,19.2872
9141,19.2887
9141,19.2887
9142,19.2902
9142,19.2902
9143,19.2917
9143,19.2917
9144,19.2932
9144,19.2932
9145,19.2947
9145,19.2947
9146,19.2962
9146,19.2962
9147,19.2977
9147,19.2977
9148,19.2993
9148,19.2993
9149,19.3008
9149,19.3008
9150,19.3024
9150,19.3024
9151,19.304
9151,19.304
9152,19.3056
9152,19.3056
9153,19.3072
9153,19.3072
9154,19.3088
9154,19.3088
9155,19.3105
9155,19.3105
9156,19.3121
9156,19.3121
9157,19.3138
9157,19.3138
9158,19.3155
9158,19.3155
9159,19.3172
9159,19.3172
9160,19.3189
9160,19.3189
9161,19.3207
9161,19.3207
9162,19.3224
9162,19.3224
9163,19.3241
9163,19.3241
9164,19.3259
9164,19.3259
9165,19.3277
9165,19.3277
9166,19.3295
9166,19.3295
9167,19.3314
9167,19.3314
9168,19.3332
9168,19.3332
9169,19.3351
9169,19.3351
9170,19.337
9170,19.337
9171,19.3389
9171,19.3389
9172,19.3408
9172,19.3408
9173,19.3427
9173,19.3427
9174,19.3447
9174,19.3447
9175,19.3466
9175,19.3466
9176,19.3486
9176,19.3486
9177,19.3506
9177,19.3506
9178,19.3526
9178,19.3526
9179,19.3546
9179,19.3546
9180,19.3566
9180,19.3566
9181,19.3587
9181,19.3587
9182,19.3607
9182,19.3607
9183,19.3628
9183,19.3628
9184,19.3649
9184,19.3649
9185,19.367
9185,19.367
9186,19.3691
9186,19.3691
9187,19.3712
9187,19.3712
9188,19.3734
9188,19.3734
9189,19.3755
9189,19.3755
9190,19.3777
9190,19.3777
9191,19.3799
9191,19.3799
9192,19.3821
9192,19.3821
9193,19.3843
9193,19.3843
9194,19.3865
9194,19.3865
9195,19.3887
9195,19.3887
9196,19.391
9196,19.391
9197,19.3933
9197,19.3933
9198,19.3955
9198,19.3955
9199,19.3979
9199,19.3979
9200,19.4002
9200,19.4002
9201,19.4025
9201,19.4025
9202,19.4048
9202,19.4048
9203,19.4072
9203,19.4072
9204,19.4095
9204,19.4095
9205,19.4119
9205,19.4119
9206,19.4144
9206,19.4144
9207,19.4168
9207,19.4168
9208,19.4193
9208,19.4193
9209,19.4217
9209,19.4217
9210,19.4242
9210,19.4242
9211,19.4267
9211,19.4267
9212,19.4292
9212,19.4292
9213,19.4317
9213,19.4317
9214,19.4342
9214,19.4342
9215,19.4368
9215,19.4368
9216,19.4394
9216,19.4394
9217,19.442
9217,19.442
9218,19.4446
9218,19.4446
9219,19.4472
9219,19.4472
9220,19.4499
9220,19.4499
9221,19.4525
9221,19.4525
9222,19.4552
9222,19.4552
9223,19.4579
9223,19.4579
9224,19.4606
9224,19.4606
9225,19.4633
9225,19.4633
9226,19.466
9226,19.466
9227,19.4687
9227,19.4687
9228,19.4715
9228,19.4715
9229,19.4742
9229,19.4742
9230,19.477
9230,19.477
9231,19.4797
9231,19.4797
9232,19.4825
9232,19.4825
9233,19.4853
9233,19.4853
9234,19.4881
9234,19.4881
9235,19.4909
9235,19.4909
9236,19.4937
9236,19.4937
9237,19.4965
9237,19.4965
9238,19.4993
9238,19.4993
9239,19.5021
9239,19.5021
9240,19.5049
9240,19.5049
9241,19.5078
9241,19.5078
9242,19.5106
9242,19.5106
9243,19.5135
9243,19.5135
9244,19.5163
9244,19.5163
9245,19.5192
9245,19.5192
9246,19.522
9246,19.522
9247,19.5248
9247,19.5248
9248,19.5277
9248,19.5277
9249,19.5305
9249,19.5305
9250,19.5334
9250,19.5334
9251,19.5363
9251,19.5363
9252,19.5392
9252,19.5392
9253,19.542
9253,19.542
9254,19.545
9254,19.545
9255,19.5479
9255,19.5479
9256,19.5508
9256,19.5508
9257,19.5537
9257,19.5537
9258,19.5566
9258,19.5566
9259,19.5595
9259,19.5595
9260,19.5624
9260,19.5624
9261,19.5654
9261,19.5654
9262,19.5683
9262,19.5683
9263,19.5713
9263,19.5713
9264,19.5743
9264,19.5743
9265,19.5773
9265,19.5773
9266,19.5803
9266,19.5803
9267,19.5833
9267,19.5833
9268,19.5863
9268,19.5863
9269,19.5894
9269,19.5894
9270,19.5924
9270,19.5924
9271,19.5955
9271,19.5955
9272,19.5986
9272,19.5986
9273,19.6017
9273,19.6017
9274,19.6047
9274,19.6047
9275,19.6078
9275,19.6078
9276,19.6109
9276,19.6109
9277,19.6141
9277,19.6141
9278,19.6172
9278,19.6172
9279,19.6203
9279,19.6203
9280,19.6235
9280,19.6235
9281,19.6266
9281,19.6266
9282,19.6298
9282,19.6298
9283,19.6329
9283,19.6329
9284,19.6361
9284,19.6361
9285,19.6393
9285,19.6393
9286,19.6425
9286,19.6425
9287,19.6457
9287,19.6457
9288,19.649
9288,19.649
9289,19.6522
9289,19.6522
9290,19.6555
9290,19.6555
9291,19.6587
9291,19.6587
9292,19.662
9292,19.662
9293,19.6652
9293,19.6652
9294,19.6686
9294,19.6686
9295,19.672
9295,19.672
9296,19.6753
9296,19.6753
9297,19.6787
9297,19.6787
9298,19.6821
9298,19.6821
9299,19.6856
9299,19.6856
9300,19.689
9300,19.689
9301,19.6924
9301,19.6924
9302,19.6959
9302,19.6959
9303,19.6993
9303,19.6993
9304,19.7028
9304,19.7028
9305,19.7063
9305,19.7063
9306,19.7097
9306,19.7097
9307,19.7132
9307,19.7132
9308,19.7167
9308,19.7167
9309,19.7202
9309,19.7202
9310,19.7238
9310,19.7238
9311,19.7273
9311,19.7273
9312,19.7308
9312,19.7308
9313,19.7344
9313,19.7344
9314,19.7379
9314,19.7379
9315,19.7415
9315,19.7415
9316,19.745
9316,19.745
9317,19.7486
9317,19.7486
9318,19.7522
9318,19.7522
9319,19.7558
9319,19.7558
9320,19.7594
9320,19.7594
9321,19.763
9321,19.763
9322,19.7666
9322,19.7666
9323,19.7702
9323,19.7702
9324,19.7738
9324,19.7738
9325,19.7775
9325,19.7775
9326,19.7812
9326,19.7812
9327,19.7848
9327,19.7848
9328,19.7885
9328,19.7885
9329,19.7922
9329,19.7922
9330,19.7959
9330,19.7959
9331,19.7996
9331,19.7996
9332,19.8034
9332,19.8034
9333,19.8071
9333,19.8071
9334,19.8108
9334,19.8108
9335,19.8146
9335,19.8146
9336,19.8184
9336,19.8184
9337,19.8222
9337,19.8222
9338,19.826
9338,19.826
9339,19.8299
9339,19.8299
9340,19.8337
9340,19.8337
9341,19.8375
9341,19.8375
9342,19.8414
9342,19.8414
9343,19.8453
9343,19.8453
9344,19.8492
9344,19.8492
9345,19.8531
9345,19.8531
9346,19.8571
9346,19.8571
9347,19.861
9347,19.861
9348,19.865
9348,19.865
9349,19.869
9349,19.869
9350,19.8729
9350,19.8729
9351,19.8769
9351,19.8769
9352,19.8809
9352,19.8809
9353,19.8849
9353,19.8849
9354,19.889
9354,19.889
9355,19.8931
9355,19.8931
9356,19.8972
9356,19.8972
9357,19.9013
9357,19.9013
9358,19.9054
9358,19.9054
9359,19.9096
9359,19.9096
9360,19.9137
9360,19.9137
9361,19.9178
9361,19.9178
9362,19.922
9362,19.922
9363,19.9262
9363,19.9262
9364,19.9304
9364,19.9304
9365,19.9346
9365,19.9346
9366,19.9387
9366,19.9387
9367,19.9429
9367,19.9429
9368,19.9471
9368,19.9471
9369,19.9512
9369,19.9512
9370,19.9553
9370,19.9553
9371,19.9595
9371,19.9595
9372,19.9636
9372,19.9636
9373,19.9677
9373,19.9677
9374,19.9719
9374,19.9719
9375,19.976
9375,19.976
9376,19.9802
9376,19.9802
9377,19.9843
9377,19.9843
9378,19.9884
9378,19.9884
9379,19.9925
9379,19.9925
9380,19.9966
9380,19.9966
9381,20.0007
9381,20.0007
9382,20.0048
9382,20.0048
9383,20.0089
9383,20.0089
9384,20.013
9384,20.013
9385,20.0171
9385,20.0171
9386,20.0212
9386,20.0212
9387,20.0253
9387,20.0253
9388,20.0294
9388,20.0294
9389,20.0335
9389,20.0335
9390,20.0376
9390,20.0376
9391,20.0416
9391,20.0416
9392,20.0457
9392,20.0457
9393,20.0498
9393,20.0498
9394,20.0539
9394,20.0539
9395,20.058
9395,20.058
9396,20.062
9396,20.062
9397,20.0661
9397,20.0661
9398,20.0701
9398,20.0701
9399,20.0742
9399,20.0742
9400,20.0782
9400,20.0782
9401,20.0822
9401,20.0822
9402,20.0863
9402,20.0863
9403,20.0904
9403,20.0904
9404,20.0944
9404,20.0944
9405,20.0985
9405,20.0985
9406,20.1025
9406,20.1025
9407,20.1065
9407,20.1065
9408,20.1106
9408,20.1106
9409,20.1146
9409,20.1146
9410,20.1186
9410,20.1186
9411,20.1226
9411,20.1226
9412,20.1266
9412,20.1266
9413,20.1306
9413,20.1306
9414,20.1346
9414,20.1346
9415,20.1386
9415,20.1386
9416,20.1426
9416,20.1426
9417,20.1466
9417,20.1466
9418,20.1505
9418,20.1505
9419,20.1545
9419,20.1545
9420,20.1584
9420,20.1584
9421,20.1624
9421,20.1624
9422,20.1664
9422,20.1664
9423,20.1704
9423,20.1704
9424,20.1744
9424,20.1744
9425,20.1783
9425,20.1783
9426,20.1823
9426,20.1823
9427,20.1863
9427,20.1863
9428,20.1902
9428,20.1902
9429,20.1942
9429,20.1942
9430,20.1981
9430,20.1981
9431,20.202
9431,20.202
9432,20.206
9432,20.206
9433,20.21
9433,20.21
9434,20.214
9434,20.214
9435,20.218
9435,20.218
9436,20.2219
9436,20.2219
9437,20.2259
9437,20.2259
9438,20.2298
9438,20.2298
9439,20.2337
9439,20.2337
9440,20.2377
9440,20.2377
9441,20.2416
9441,20.2416
9442,20.2456
9442,20.2456
9443,20.2496
9443,20.2496
9444,20.2536
9444,20.2536
9445,20.2575
9445,20.2575
9446,20.2615
9446,20.2615
9447,20.2655
9447,20.2655
9448,20.2694
9448,20.2694
9449,20.2734
9449,20.2734
9450,20.2773
9450,20.2773
9451,20.2813
9451,20.2813
9452,20.2852
9452,20.2852
9453,20.2892
9453,20.2892
9454,20.2931
9454,20.2931
9455,20.297
9455,20.297
9456,20.301
9456,20.301
9457,20.3049
9457,20.3049
9458,20.3088
9458,20.3088
9459,20.3127
9459,20.3127
9460,20.3166
9460,20.3166
9461,20.3205
9461,20.3205
9462,20.3244
9462,20.3244
9463,20.3282
9463,20.3282
9464,20.3321
9464,20.3321
9465,20.336
9465,20.336
9466,20.3398
9466,20.3398
9467,20.3437
9467,20.3437
9468,20.3475
9468,20.3475
9469,20.3513
9469,20.3513
9470,20.3551
9470,20.3551
9471,20.359
9471,20.359
9472,20.3628
9472,20.3628
9473,20.3667
9473,20.3667
9474,20.3705
9474,20.3705
9475,20.3743
9475,20.3743
9476,20.3782
9476,20.3782
9477,20.382
9477,20.382
9478,20.3858
9478,20.3858
9479,20.3896
9479,20.3896
9480,20.3933
9480,20.3933
9481,20.3971
9481,20.3971
9482,20.4009
9482,20.4009
9483,20.4048
9483,20.4048
9484,20.4086
9484,20.4086
9485,20.4123
9485,20.4123
9486,20.4161
9486,20.4161
9487,20.4199
9487,20.4199
9488,20.4237
9488,20.4237
9489,20.4274
9489,20.4274
9490,20.4312
9490,20.4312
9491,20.4349
9491,20.4349
9492,20.4387
9492,20.4387
9493,20.4424
9493,20.4424
9494,20.4462
9494,20.4462
9495,20.4499
9495,20.4499
9496,20.4537
9496,20.4537
9497,20.4574
9497,20.4574
9498,20.4611
9498,20.4611
9499,20.4648
9499,20.4648
9500,20.4685
9500,20.4685
9501,20.4722
9501,20.4722
9502,20.4759
9502,20.4759
9503,20.4796
9503,20.4796
9504,20.4832
9504,20.4832
9505,20.4869
9505,20.4869
9506,20.4905
9506,20.4905
9507,20.4941
9507,20.4941
9508,20.4978
9508,20.4978
9509,20.5014
9509,20.5014
9510,20.505
9510,20.505
9511,20.5086
9511,20.5086
9512,20.5123
9512,20.5123
9513,20.5159
9513,20.5159
9514,20.5195
9514,20.5195
9515,20.5232
9515,20.5232
9516,20.5268
9516,20.5268
9517,20.5304
9517,20.5304
9518,20.534
9518,20.534
9519,20.5376
9519,20.5376
9520,20.5412
9520,20.5412
9521,20.5447
9521,20.5447
9522,20.5483
9522,20.5483
9523,20.5519
9523,20.5519
9524,20.5554
9524,20.5554
9525,20.559
9525,20.559
9526,20.5625
9526,20.5625
9527,20.5661
9527,20.5661
9528,20.5696
9528,20.5696
9529,20.5731
9529,20.5731
9530,20.5766
9530,20.5766
9531,20.5801
9531,20.5801
9532,20.5836
9532,20.5836
9533,20.5871
9533,20.5871
9534,20.5906
9534,20.5906
9535,20.5941
9535,20.5941
9536,20.5976
9536,20.5976
9537,20.6011
9537,20.6011
9538,20.6045
9538,20.6045
9539,20.608
9539,20.608
9540,20.6114
9540,20.6114
9541,20.6148
9541,20.6148
9542,20.6182
9542,20.6182
9543,20.6216
9543,20.6216
9544,20.625
9544,20.625
9545,20.6284
9545,20.6284
9546,20.6317
9546,20.6317
9547,20.6351
9547,20.6351
9548,20.6384
9548,20.6384
9549,20.6418
9549,20.6418
9550,20.6451
9550,20.6451
9551,20.6485
9551,20.6485
9552,20.6519
9552,20.6519
9553,20.6553
9553,20.6553
9554,20.6586
9554,20.6586
9555,20.662
9555,20.662
9556,20.6654
9556,20.6654
9557,20.6687
9557,20.6687
9558,20.672
9558,20.672
9559,20.6754
9559,20.6754
9560,20.6787
9560,20.6787
9561,20.682
9561,20.682
9562,20.6853
9562,20.6853
9563,20.6885
9563,20.6885
9564,20.6918
9564,20.6918
9565,20.6951
9565,20.6951
9566,20.6984
9566,20.6984
9567,20.7016
9567,20.7016
9568,20.7049
9568,20.7049
9569,20.7081
9569,20.7081
9570,20.7113
9570,20.7113
9571,20.7145
9571,20.7145
9572,20.7176
9572,20.7176
9573,20.7208
9573,20.7208
9574,20.724
9574,20.724
9575,20.7271
9575,20.7271
9576,20.7302
9576,20.7302
9577,20.7334
9577,20.7334
9578,20.7365
9578,20.7365
9579,20.7396
9579,20.7396
9580,20.7427
9580,20.7427
9581,20.7457
9581,20.7457
9582,20.7488
9582,20.7488
9583,20.7518
9583,20.7518
9584,20.7548
9584,20.7548
9585,20.7579
9585,20.7579
9586,20.7609
9586,20.7609
9587,20.7639
9587,20.7639
9588,20.7669
9588,20.7669
9589,20.7699
9589,20.7699
9590,20.7729
9590,20.7729
9591,20.7758
9591,20.7758
9592,20.7788
9592,20.7788
9593,20.7817
9593,20.7817
9594,20.7847
9594,20.7847
9595,20.7876
9595,20.7876
9596,20.7905
9596,20.7905
9597,20.7934
9597,20.7934
9598,20.7963
9598,20.7963
9599,20.7992
9599,20.7992
9600,20.8021
9600,20.8021
9601,20.805
9601,20.805
9602,20.8078
9602,20.8078
9603,20.8107
9603,20.8107
9604,20.8135
9604,20.8135
9605,20.8163
9605,20.8163
9606,20.8192
9606,20.8192
9607,20.822
9607,20.822
9608,20.8248
9608,20.8248
9609,20.8276
9609,20.8276
9610,20.8304
9610,20.8304
9611,20.8331
9611,20.8331
9612,20.8359
9612,20.8359
9613,20.8386
9613,20.8386
9614,20.8414
9614,20.8414
9615,20.8441
9615,20.8441
9616,20.8469
9616,20.8469
9617,20.8496
9617,20.8496
9618,20.8523
9618,20.8523
9619,20.855
9619,20.855
9620,20.8577
9620,20.8577
9621,20.8604
9621,20.8604
9622,20.8631
9622,20.8631
9623,20.8658
9623,20.8658
9624,20.8685
9624,20.8685
9625,20.8711
9625,20.8711
9626,20.8738
9626,20.8738
9627,20.8765
9627,20.8765
9628,20.8791
9628,20.8791
9629,20.8817
9629,20.8817
9630,20.8843
9630,20.8843
9631,20.8869
9631,20.8869
9632,20.8895
9632,20.8895
9633,20.892
9633,20.892
9634,20.8946
9634,20.8946
9635,20.8971
9635,20.8971
9636,20.8997
9636,20.8997
9637,20.9022
9637,20.9022
9638,20.9047
9638,20.9047
9639,20.9072
9639,20.9072
9640,20.9097
9640,20.9097
9641,20.9121
9641,20.9121
9642,20.9146
9642,20.9146
9643,20.917
9643,20.917
9644,20.9195
9644,20.9195
9645,20.9219
9645,20.9219
9646,20.9243
9646,20.9243
9647,20.9267
9647,20.9267
9648,20.9291
9648,20.9291
9649,20.9315
9649,20.9315
9650,20.9338
9650,20.9338
9651,20.9361
9651,20.9361
9652,20.9384
9652,20.9384
9653,20.9407
9653,20.9407
9654,20.943
9654,20.943
9655,20.9453
9655,20.9453
9656,20.9476
9656,20.9476
9657,20.9498
9657,20.9498
9658,20.9521
9658,20.9521
9659,20.9543
9659,20.9543
9660,20.9565
9660,20.9565
9661,20.9587
9661,20.9587
9662,20.9609
9662,20.9609
9663,20.963
9663,20.963
9664,20.9652
9664,20.9652
9665,20.9674
9665,20.9674
9666,20.9695
9666,20.9695
9667,20.9717
9667,20.9717
9668,20.9738
9668,20.9738
9669,20.9758
9669,20.9758
9670,20.9779
9670,20.9779
9671,20.98
9671,20.98
9672,20.982
9672,20.982
9673,20.9841
9673,20.9841
9674,20.9861
9674,20.9861
9675,20.9882
9675,20.9882
9676,20.9902
9676,20.9902
9677,20.9922
9677,20.9922
9678,20.9942
9678,20.9942
9679,20.9962
9679,20.9962
9680,20.9981
9680,20.9981
9681,21.0001
9681,21.0001
9682,21.0021
9682,21.0021
9683,21.004
9683,21.004
9684,21.006
9684,21.006
9685,21.0079
9685,21.0079
9686,21.0098
9686,21.0098
9687,21.0118
9687,21.0118
9688,21.0137
9688,21.0137
9689,21.0155
9689,21.0155
9690,21.0174
9690,21.0174
9691,21.0193
9691,21.0193
9692,21.0212
9692,21.0212
9693,21.023
9693,21.023
9694,21.0249
9694,21.0249
9695,21.0267
9695,21.0267
9696,21.0286
9696,21.0286
9697,21.0304
9697,21.0304
9698,21.0323
9698,21.0323
9699,21.0341
9699,21.0341
9700,21.0359
9700,21.0359
9701,21.0377
9701,21.0377
9702,21.0395
9702,21.0395
9703,21.0413
9703,21.0413
9704,21.0431
9704,21.0431
9705,21.0449
9705,21.0449
9706,21.0467
9706,21.0467
9707,21.0484
9707,21.0484
9708,21.0502
9708,21.0502
9709,21.0519
9709,21.0519
9710,21.0537
9710,21.0537
9711,21.0554
9711,21.0554
9712,21.0572
9712,21.0572
9713,21.0589
9713,21.0589
9714,21.0606
9714,21.0606
9715,21.0623
9715,21.0623
9716,21.064
9716,21.064
9717,21.0657
9717,21.0657
9718,21.0674
9718,21.0674
9719,21.0691
9719,21.0691
9720,21.0707
9720,21.0707
9721,21.0723
9721,21.0723
9722,21.074
9722,21.074
9723,21.0756
9723,21.0756
9724,21.0772
9724,21.0772
9725,21.0789
9725,21.0789
9726,21.0805
9726,21.0805
9727,21.0821
9727,21.0821
9728,21.0837
9728,21.0837
9729,21.0853
9729,21.0853
9730,21.0868
9730,21.0868
9731,21.0884
9731,21.0884
9732,21.09
9732,21.09
9733,21.0915
9733,21.0915
9734,21.0931
9734,21.0931
9735,21.0946
9735,21.0946
9736,21.0962
9736,21.0962
9737,21.0977
9737,21.0977
9738,21.0992
9738,21.0992
9739,21.1007
9739,21.1007
9740,21.1023
9740,21.1023
9741,21.1038
9741,21.1038
9742,21.1053
9742,21.1053
9743,21.1068
9743,21.1068
9744,21.1083
9744,21.1083
9745,21.1097
9745,21.1097
9746,21.1112
9746,21.1112
9747,21.1127
9747,21.1127
9748,21.1141
9748,21.1141
9749,21.1155
9749,21.1155
9750,21.117
9750,21.117
9751,21.1184
9751,21.1184
9752,21.1198
9752,21.1198
9753,21.1212
9753,21.1212
9754,21.1226
9754,21.1226
9755,21.124
9755,21.124
9756,21.1254
9756,21.1254
9757,21.1268
9757,21.1268
9758,21.1282
9758,21.1282
9759,21.1295
9759,21.1295
9760,21.1309
9760,21.1309
9761,21.1322
9761,21.1322
9762,21.1336
9762,21.1336
9763,21.1349
9763,21.1349
9764,21.1363
9764,21.1363
